n_run,conf,m,grid_size,in0_storage_type,in1_storage_type,out_storage_type,dtype,math_fidelity,conversion_in0,conversion_in1,transfer_in0,transfer_in1,tilization_in0,tilization_in1,first_run,second_run,compile_time
17,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0005013942718505859,0.00031065940856933594,0.00027060508728027344,0.00022411346435546875,0.3024141788482666,0.0002739429473876953,0.5806524753570557,0.0003790855407714844,0.5802733898162842
17,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010790824890136719,0.00031375885009765625,0.00038123130798339844,0.00037169456481933594,0.28461337089538574,0.00029015541076660156,0.5749020576477051,0.00038170814514160156,0.5745203495025635
17,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.009060859680175781,0.0003364086151123047,0.0010268688201904297,0.0010972023010253906,0.2780308723449707,0.0003981590270996094,0.5812277793884277,0.0005192756652832031,0.5807085037231445
17,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003819465637207031,0.0003097057342529297,0.0036211013793945312,0.003464937210083008,0.282975435256958,0.0006759166717529297,0.5949809551239014,0.0011889934539794922,0.5937919616699219
17,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00047206878662109375,0.00031375885009765625,0.007592439651489258,0.007550954818725586,0.27774739265441895,0.0013737678527832031,0.5982804298400879,0.002506732940673828,0.5957736968994141
17,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00034427642822265625,0.00031375885009765625,0.01307821273803711,0.013128995895385742,0.2811405658721924,0.0021185874938964844,0.59429931640625,0.004895448684692383,0.5894038677215576
18,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004935264587402344,0.0002982616424560547,0.0011963844299316406,0.00021600723266601562,0.31330227851867676,0.0002970695495605469,0.6374552249908447,0.00037026405334472656,0.6370849609375
18,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0047109127044677734,0.0003082752227783203,0.00034308433532714844,0.0003676414489746094,0.30158567428588867,0.000293731689453125,0.5777592658996582,0.00037288665771484375,0.5773863792419434
18,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003421306610107422,0.0002872943878173828,0.0009486675262451172,0.0010035037994384766,0.2850813865661621,0.0003781318664550781,0.6089739799499512,0.0005002021789550781,0.6084737777709961
18,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00043201446533203125,0.0003216266632080078,0.003424406051635742,0.0034668445587158203,0.28820061683654785,0.0007033348083496094,0.6029608249664307,0.0011949539184570312,0.6017658710479736
18,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00043272972106933594,0.0003783702850341797,0.007523536682128906,0.007550239562988281,0.281466007232666,0.0014233589172363281,0.5837502479553223,0.0024743080139160156,0.5812759399414062
18,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003440380096435547,0.0003249645233154297,0.013114213943481445,0.013130426406860352,0.27994751930236816,0.0020868778228759766,0.6165542602539062,0.004683732986450195,0.611870527267456
19,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004343986511230469,0.00027561187744140625,0.0002009868621826172,0.00029969215393066406,0.2979254722595215,0.0003056526184082031,0.5893528461456299,0.0003581047058105469,0.5889947414398193
19,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010897636413574219,0.00031065940856933594,0.0004322528839111328,0.00034880638122558594,0.2877936363220215,0.0002682209014892578,0.6015470027923584,0.0003604888916015625,0.6011865139007568
19,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.009388923645019531,0.0003108978271484375,0.0009932518005371094,0.0009999275207519531,0.2911818027496338,0.0003829002380371094,0.5909426212310791,0.0005199909210205078,0.5904226303100586
19,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004432201385498047,0.0002913475036621094,0.003534555435180664,0.0034570693969726562,0.28383731842041016,0.0007028579711914062,0.5988960266113281,0.00121307373046875,0.5976829528808594
19,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003962516784667969,0.0003154277801513672,0.007521390914916992,0.0075871944427490234,0.27747154235839844,0.0013556480407714844,0.5934226512908936,0.0025680065155029297,0.5908546447753906
19,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00034236907958984375,0.00032329559326171875,0.013095617294311523,0.013144731521606445,0.27852559089660645,0.002079486846923828,0.5944807529449463,0.004899501800537109,0.5895812511444092
20,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.001512289047241211,0.00035309791564941406,0.0007350444793701172,0.00021719932556152344,0.30202817916870117,0.00030159950256347656,0.5769717693328857,0.0003974437713623047,0.5765743255615234
20,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.004467010498046875,0.0003178119659423828,0.006863832473754883,0.0003762245178222656,0.28675103187561035,0.00029754638671875,0.5882525444030762,0.000370025634765625,0.5878825187683105
20,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.005342960357666016,0.00030517578125,0.0030159950256347656,0.0009605884552001953,0.28244829177856445,0.0003552436828613281,0.5790622234344482,0.0004811286926269531,0.5785810947418213
20,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00043082237243652344,0.00031256675720214844,0.0035848617553710938,0.003464221954345703,0.2838892936706543,0.0006997585296630859,0.5950825214385986,0.0012314319610595703,0.5938510894775391
20,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003943443298339844,0.00030493736267089844,0.007556438446044922,0.007547140121459961,0.2779078483581543,0.0014030933380126953,0.6200010776519775,0.002486705780029297,0.6175143718719482
20,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004088878631591797,0.00032329559326171875,0.013240337371826172,0.013184070587158203,0.28185224533081055,0.0021238327026367188,0.6022872924804688,0.004796028137207031,0.5974912643432617
21,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004868507385253906,0.0003046989440917969,0.0002415180206298828,0.0001811981201171875,0.29729461669921875,0.0002532005310058594,0.5694546699523926,0.0003676414489746094,0.569087028503418
21,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010791301727294922,0.0003113746643066406,0.0004591941833496094,0.00037550926208496094,0.2900056838989258,0.0002989768981933594,0.5757491588592529,0.0003666877746582031,0.5753824710845947
21,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.009082555770874023,0.0003120899200439453,0.0010230541229248047,0.0009729862213134766,0.2805030345916748,0.0003733634948730469,0.5801405906677246,0.0005509853363037109,0.5795896053314209
21,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00035500526428222656,0.00030875205993652344,0.0034956932067871094,0.0034682750701904297,0.2855868339538574,0.0007069110870361328,0.5942482948303223,0.0012209415435791016,0.5930273532867432
21,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00039005279541015625,0.00030994415283203125,0.0076181888580322266,0.007543802261352539,0.2803971767425537,0.0013666152954101562,0.5882811546325684,0.0024576187133789062,0.5858235359191895
21,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00038361549377441406,0.00027251243591308594,0.01325678825378418,0.013265371322631836,0.2920675277709961,0.002216339111328125,0.6336655616760254,0.004743814468383789,0.6289217472076416
22,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00043487548828125,0.0003113746643066406,0.00019860267639160156,0.00022029876708984375,0.30328822135925293,0.0002999305725097656,0.5852298736572266,0.0003705024719238281,0.5848593711853027
22,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010825872421264648,0.0003116130828857422,0.00041031837463378906,0.0003726482391357422,0.2864851951599121,0.00036454200744628906,0.5737524032592773,0.0003628730773925781,0.5733895301818848
22,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.008019208908081055,0.0003101825714111328,0.0010104179382324219,0.0010104179382324219,0.2779088020324707,0.0003707408905029297,0.58237624168396,0.0005364418029785156,0.5818397998809814
22,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.000400543212890625,0.00031948089599609375,0.0035305023193359375,0.003414154052734375,0.28421545028686523,0.0006937980651855469,0.5972003936767578,0.0011715888977050781,0.5960288047790527
22,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00037932395935058594,0.0003085136413574219,0.007706642150878906,0.007595539093017578,0.2745249271392822,0.0013954639434814453,0.5886611938476562,0.002481698989868164,0.5861794948577881
22,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003762245178222656,0.000316619873046875,0.013110876083374023,0.013208866119384766,0.28017330169677734,0.002099752426147461,0.5992252826690674,0.004694461822509766,0.5945308208465576
23,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0013861656188964844,0.0002720355987548828,0.0012087821960449219,0.00018167495727539062,0.3009185791015625,0.00025153160095214844,0.5717780590057373,0.00036597251892089844,0.5714120864868164
23,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.005718708038330078,0.00031256675720214844,0.005468845367431641,0.00037550926208496094,0.2859976291656494,0.000293731689453125,0.5716416835784912,0.00037598609924316406,0.571265697479248
23,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.005315065383911133,0.0003108978271484375,0.001016855239868164,0.0010142326354980469,0.2849750518798828,0.00036978721618652344,0.5750875473022461,0.0005667209625244141,0.5745208263397217
23,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00042724609375,0.00030803680419921875,0.0034422874450683594,0.003442525863647461,0.2821993827819824,0.0007050037384033203,0.5952706336975098,0.0012142658233642578,0.5940563678741455
23,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00047278404235839844,0.0003101825714111328,0.007632017135620117,0.007640838623046875,0.27738118171691895,0.001390218734741211,0.5952804088592529,0.002468585968017578,0.5928118228912354
23,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00039577484130859375,0.0003383159637451172,0.01321268081665039,0.013167142868041992,0.27867865562438965,0.002088785171508789,0.5947682857513428,0.004739522933959961,0.5900287628173828
24,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0005004405975341797,0.0003070831298828125,0.0002334117889404297,0.00021791458129882812,0.30196642875671387,0.0002942085266113281,0.5866503715515137,0.0004451274871826172,0.586205244064331
24,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010682344436645508,0.0003082752227783203,0.0004131793975830078,0.0003705024719238281,0.28205013275146484,0.0002892017364501953,0.5695626735687256,0.0003654956817626953,0.5691971778869629
24,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.007100105285644531,0.00031566619873046875,0.0009667873382568359,0.0009615421295166016,0.27847790718078613,0.000400543212890625,0.5834071636199951,0.00051116943359375,0.5828959941864014
24,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004544258117675781,0.00032401084899902344,0.0034978389739990234,0.0034456253051757812,0.2854185104370117,0.0006842613220214844,0.5987904071807861,0.0011682510375976562,0.5976221561431885
24,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00043463706970214844,0.0003185272216796875,0.0075795650482177734,0.007526397705078125,0.28253722190856934,0.0014071464538574219,0.6144180297851562,0.002488374710083008,0.6119296550750732
24,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00038814544677734375,0.0002987384796142578,0.01331472396850586,0.013214349746704102,0.2750873565673828,0.0020613670349121094,0.6066434383392334,0.0048563480377197266,0.6017870903015137
25,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0007846355438232422,0.0003075599670410156,0.0003795623779296875,0.00021886825561523438,0.30232977867126465,0.0002892017364501953,0.5753598213195801,0.0003724098205566406,0.5749874114990234
25,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0029730796813964844,0.0003714561462402344,0.008028984069824219,0.000370025634765625,0.28662657737731934,0.0002951622009277344,0.5747599601745605,0.00042748451232910156,0.5743324756622314
25,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010364770889282227,0.0002655982971191406,0.0011982917785644531,0.0009770393371582031,0.2783527374267578,0.0003199577331542969,0.5875260829925537,0.0005221366882324219,0.5870039463043213
25,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004458427429199219,0.0003237724304199219,0.003560304641723633,0.0034019947052001953,0.2875332832336426,0.0006937980651855469,0.5942974090576172,0.0012149810791015625,0.5930824279785156
25,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003764629364013672,0.00031495094299316406,0.007481575012207031,0.007541179656982422,0.27489662170410156,0.0013763904571533203,0.5986590385437012,0.002532482147216797,0.5961265563964844
25,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00047469139099121094,0.00030875205993652344,0.013169527053833008,0.013125896453857422,0.2826869487762451,0.0020875930786132812,0.60693359375,0.004795551300048828,0.6021380424499512
26,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0005009174346923828,0.00030922889709472656,0.0002651214599609375,0.00021314620971679688,0.29953479766845703,0.00025463104248046875,0.56646728515625,0.0003750324249267578,0.5660922527313232
26,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010744571685791016,0.0003159046173095703,0.0003695487976074219,0.000377655029296875,0.29243016242980957,0.0003008842468261719,0.5723557472229004,0.0003681182861328125,0.5719876289367676
26,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.011148214340209961,0.0002911090850830078,0.001047372817993164,0.0009436607360839844,0.27509379386901855,0.0003712177276611328,0.5901806354522705,0.0005259513854980469,0.5896546840667725
26,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00045037269592285156,0.00030994415283203125,0.0035119056701660156,0.0034575462341308594,0.2832601070404053,0.0007028579711914062,0.6030399799346924,0.0011878013610839844,0.6018521785736084
26,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003452301025390625,0.0003170967102050781,0.007514476776123047,0.007580995559692383,0.27532172203063965,0.0014019012451171875,0.5917468070983887,0.002496957778930664,0.589249849319458
26,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003960132598876953,0.0003142356872558594,0.013358116149902344,0.013067007064819336,0.27779078483581543,0.002069234848022461,0.5989360809326172,0.004825592041015625,0.5941104888916016
27,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00046133995056152344,0.0003094673156738281,0.0002593994140625,0.0002193450927734375,0.30156588554382324,0.000301361083984375,0.573845386505127,0.0003521442413330078,0.573493242263794
27,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00027251243591308594,0.00030732154846191406,0.0009696483612060547,0.00037026405334472656,0.29508447647094727,0.0002925395965576172,0.5820257663726807,0.00037169456481933594,0.5816540718078613
27,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0014905929565429688,0.0002872943878173828,0.0030791759490966797,0.0010151863098144531,0.29343700408935547,0.00038051605224609375,0.604743242263794,0.0005285739898681641,0.6042146682739258
27,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.000431060791015625,0.0003025531768798828,0.0035486221313476562,0.0034706592559814453,0.3012354373931885,0.000736236572265625,0.6448678970336914,0.0011811256408691406,0.6436867713928223
27,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004374980926513672,0.00030684471130371094,0.008211135864257812,0.007550239562988281,0.28790760040283203,0.0013763904571533203,0.6059975624084473,0.0024890899658203125,0.603508472442627
27,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00041365623474121094,0.000324249267578125,0.013136625289916992,0.01319742202758789,0.27863454818725586,0.0021021366119384766,0.5990402698516846,0.0048902034759521484,0.5941500663757324
28,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00040149688720703125,0.00030612945556640625,0.0002040863037109375,0.0002205371856689453,0.30045366287231445,0.0002837181091308594,0.5776095390319824,0.0003819465637207031,0.5772275924682617
28,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.003812074661254883,0.00030517578125,0.0018520355224609375,0.0003445148468017578,0.2896907329559326,0.0003209114074707031,0.5746815204620361,0.0003600120544433594,0.5743215084075928
28,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003466606140136719,0.0003085136413574219,0.000946044921875,0.0009677410125732422,0.28809595108032227,0.0003669261932373047,0.5815446376800537,0.0005350112915039062,0.5810096263885498
28,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004489421844482422,0.0003147125244140625,0.003729581832885742,0.003396272659301758,0.2837789058685303,0.000701904296875,0.5948410034179688,0.0012137889862060547,0.5936272144317627
28,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00038909912109375,0.00030803680419921875,0.007525205612182617,0.007565975189208984,0.2784719467163086,0.0014042854309082031,0.5928659439086914,0.0025000572204589844,0.5903658866882324
28,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004057884216308594,0.0003161430358886719,0.013200998306274414,0.013198137283325195,0.2778489589691162,0.002126455307006836,0.6029295921325684,0.00488591194152832,0.59804368019104
29,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0005095005035400391,0.0002810955047607422,0.0002505779266357422,0.00017952919006347656,0.2996256351470947,0.0002562999725341797,0.5696442127227783,0.0004353523254394531,0.5692088603973389
29,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010721683502197266,0.0003941059112548828,0.0004138946533203125,0.0003895759582519531,0.2813746929168701,0.0002491474151611328,0.5796194076538086,0.0003752708435058594,0.5792441368103027
29,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.007482290267944336,0.0003142356872558594,0.001001596450805664,0.0009741783142089844,0.28373193740844727,0.0003643035888671875,0.5818901062011719,0.0005280971527099609,0.5813620090484619
29,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00043463706970214844,0.0003077983856201172,0.003497600555419922,0.0034193992614746094,0.28356289863586426,0.0006852149963378906,0.6126666069030762,0.0012047290802001953,0.611461877822876
29,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0003497600555419922,0.0003085136413574219,0.007475614547729492,0.007514238357543945,0.27689385414123535,0.0013818740844726562,0.6098785400390625,0.002500295639038086,0.6073782444000244
29,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004553794860839844,0.00031828880310058594,0.013128519058227539,0.01315927505493164,0.27811336517333984,0.0021038055419921875,0.5937094688415527,0.004686594009399414,0.5890228748321533
30,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004448890686035156,0.0003037452697753906,0.00026798248291015625,0.00021529197692871094,0.30088257789611816,0.0002701282501220703,0.568955659866333,0.00039005279541015625,0.5685656070709229
30,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.010768651962280273,0.0002753734588623047,0.00040602684020996094,0.00040793418884277344,0.28127145767211914,0.00030040740966796875,0.5771360397338867,0.0003769397735595703,0.5767590999603271
30,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.007012844085693359,0.0003123283386230469,0.001003265380859375,0.0009636878967285156,0.2796914577484131,0.00037598609924316406,0.5808570384979248,0.000507354736328125,0.5803496837615967
30,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004367828369140625,0.0003223419189453125,0.0035736560821533203,0.0033898353576660156,0.2833211421966553,0.0006871223449707031,0.5936617851257324,0.001199960708618164,0.5924618244171143
30,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00043582916259765625,0.000316619873046875,0.009139537811279297,0.007574796676635742,0.29582762718200684,0.001405477523803711,0.6176536083221436,0.002496004104614258,0.6151576042175293
30,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004253387451171875,0.00030875205993652344,0.013318538665771484,0.013172149658203125,0.2962791919708252,0.0020987987518310547,0.6556670665740967,0.00472712516784668,0.65093994140625
31,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00046253204345703125,0.0003056526184082031,0.0002608299255371094,0.00021004676818847656,0.3009159564971924,0.00033211708068847656,0.5744678974151611,0.00036907196044921875,0.5740988254547119
31,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.002381563186645508,0.0003085136413574219,0.008440017700195312,0.0003802776336669922,0.2830626964569092,0.000293731689453125,0.572664737701416,0.0003647804260253906,0.5722999572753906
31,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00471186637878418,0.00030159950256347656,0.001003265380859375,0.0009212493896484375,0.27872586250305176,0.00034046173095703125,0.5970778465270996,0.0005323886871337891,0.5965454578399658
31,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004291534423828125,0.00033211708068847656,0.0035834312438964844,0.0034410953521728516,0.2846040725708008,0.0006957054138183594,0.5945346355438232,0.0012187957763671875,0.593315839767456
31,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00041604042053222656,0.0003173351287841797,0.007622480392456055,0.007597446441650391,0.2752573490142822,0.0013880729675292969,0.5902042388916016,0.002518177032470703,0.5876860618591309
31,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00039958953857421875,0.00032520294189453125,0.013227224349975586,0.013143777847290039,0.2758934497833252,0.0021255016326904297,0.6000535488128662,0.004882097244262695,0.5951714515686035
32,f16_m4,256,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004582405090332031,0.00030112266540527344,0.0002732276916503906,0.00021314620971679688,0.308272123336792,0.0002655982971191406,0.5660927295684814,0.00038623809814453125,0.5657064914703369
32,f16_m4,512,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.01073455810546875,0.00030922889709472656,0.00041985511779785156,0.0003750324249267578,0.2898111343383789,0.0002956390380859375,0.5819382667541504,0.00036406517028808594,0.5815742015838623
32,f16_m4,1024,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.011102676391601562,0.0003941059112548828,0.0010347366333007812,0.0009582042694091797,0.27486419677734375,0.0003705024719238281,0.5881257057189941,0.0005190372467041016,0.58760666847229
32,f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0004405975341796875,0.00031280517578125,0.003529071807861328,0.003463268280029297,0.28445982933044434,0.0006933212280273438,0.596003532409668,0.001241445541381836,0.5947620868682861
32,f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0005190372467041016,0.00032067298889160156,0.0075495243072509766,0.007567405700683594,0.28733277320861816,0.0014033317565917969,0.6054496765136719,0.0025000572204589844,0.6029496192932129
32,f16_m4,4096,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.00043964385986328125,0.0003066062927246094,0.013296365737915039,0.013122797012329102,0.28134989738464355,0.0020961761474609375,0.603278398513794,0.004669904708862305,0.5986084938049316
