conf,m,grid_size,in0_storage_type,in1_storage_type,out_storage_type,dtype,math_fidelity,conversion_in0,conversion_in1,transfer_in0,transfer_in1,tilization_in0,tilization_in1,inference_avg,iters
f16_m4,2048,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0011774154366541666,0.0002737653156322311,0.003638323313975743,0.0034735959912066887,0.0008458531633821219,0.0007001589454819156,0.005510756647738021,100
f16_m4,3072,"(1, 1)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.007875215879020691,0.00023030000245689297,0.007560249073822784,0.0076123186622041985,0.0014074866135372925,0.001372062805294734,0.07303376148853066,100
f16_m4,3072,"(2, 2)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0014868270235789377,0.00022177451495330417,0.007596909045543149,0.0076538595995658066,0.0014065916186956073,0.0013767604209703568,0.05703855506546349,100
f16_m4,3072,"(3, 3)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0010107117899690423,0.0002192440897893442,0.0075909648709338255,0.007657760220297643,0.0014058152854078854,0.0013770966241414939,0.03954545708580933,100
f16_m4,3072,"(4, 4)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0008395882657796457,0.00021712783826812916,0.007592046209140774,0.007660683886913234,0.0014055842209065314,0.0013767707225185249,0.03023360153098041,100
f16_m4,3072,"(5, 5)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0007461858593191377,0.0002170730723307815,0.0076063546029514,0.007662794745417788,0.0014100843851349652,0.0013772520445081398,0.024587967423620034,100
f16_m4,3072,"(6, 6)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0006857142121305937,0.00021644563073869107,0.007605139650784142,0.007665619719613119,0.001410331900151733,0.0013772420817478683,0.020778785139199542,100
f16_m4,3072,"(7, 7)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0006439882476406097,0.0002168071702536138,0.00760348167248567,0.007664977790079622,0.0014098413663274608,0.0013773598920748266,0.018018636905622377,100
f16_m4,3072,"(8, 8)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.0006137908594159344,0.00021804205776027838,0.007600108649363265,0.007663995453694997,0.001409357781345438,0.0013772673627469136,0.015938855226021006,100
f16_m4,4096,"(1, 1)",DRAM,DRAM,DRAM,DataType.BFLOAT16,MathFidelity.HiFi4,0.024936448993982778,0.00026903474581645354,0.013380560675091515,0.013316923770810382,0.0021219572008881263,0.0020893439359343465,0.1716541292403948,100
