m,run,tflops,power
256,50.21545622083875,0.7050759733003732,42.70583333333334
512,112.7057605319553,2.3949453628944437,58.83633333333333
1024,345.658991071913,6.215671734350697,107.81333333333333
2048,2077.62082417806,8.269641408222475,172.81633333333332
3072,7100.395096672906,8.166428770725684,204.711
4096,16672.32698864407,8.244048811893128,205.50733333333332
8192,137383.46841600206,8.00328603951868,205.11066666666667
