m,run,tflops,power,powermon
512,35.93522707621256,7.478657070928158,63.45583333333334,68.79858333333333
1024,54.48503494262695,39.482924660330106,129.6495,187.11488888888888
2048,247.66400655110678,69.37287859524785,158.02433333333332,240.31294833333334
4096,1691.1306540171306,81.27248935215361,162.50216666666665,244.5640648056245
8192,12803.801107406616,85.8739464877727,168.66383333333332,245.51873357415357
