m,run,tflops,power
256,20.13285954793294,1.6692810904842323,93.5465
512,57.13264147440592,4.724799811579619,97.22708333333333
1024,419.1311200459798,5.129845522894353,117.64733333333334
2048,2985.9320322672525,5.7537366426774135,144.89933333333332
3072,9568.478531307645,6.059697228098055,142.936
4096,21848.946544859147,6.2904158496311,137.67858333333334
8192,191736.122502221,5.734710073838172,168.68441666666666
